Transaction_ID,Customer_ID,Transaction_Date,Customer_Age,Customer_Gender,Product_Category,Quantity,Unit_Price,Total_Spent,Payment_Method,Customer_Satisfaction,Month_Year,Age_Group
TX100608,CUST1043,2025-07-11,72.0,Other,Beauty,3.0,106.125,318.38,Cash,2,2025-07,65+
TX100013,CUST1021,2025-08-03,34.0,Other,Books,3.0,25.14,75.42,Credit Card,5,2025-08,26-35
TX100303,CUST1023,2025-03-15,46.0,Other,Books,5.0,12.87,64.35,GPay,3,2025-03,36-50
TX100150,CUST1181,2026-04-28,38.0,Male,Books,5.0,25.14,125.7,GPay,3,2026-04,36-50
TX100696,CUST1056,2025-06-10,75.0,Other,Unknown,1.0,689.32,689.32,Cash,4,2025-06,65+
TX100368,CUST1170,2025-06-14,19.0,Unknown,Electronics,1.0,1015.61,1015.61,Cash,1,2025-06,18-25
TX100057,CUST1030,2026-01-26,53.0,Unknown,Home & Kitchen,3.0,415.87,1247.61,Cash,1,2026-01,51-65
TX100587,CUST1047,2025-04-10,37.0,Other,Home & Kitchen,2.0,155.84,311.68,GPay,3,2025-04,36-50
TX100803,CUST1187,2026-02-09,20.0,Female,Books,5.0,24.73,123.65,Debit Card,2,2026-02,18-25
TX100994,CUST1148,2025-11-07,46.0,Female,Electronics,2.0,415.15,830.3,Credit Card,5,2025-11,36-50
TX100832,CUST1070,2025-11-07,57.0,Female,Unknown,5.0,966.435,4832.17,Cash,5,2025-11,51-65
TX100643,CUST1085,2025-11-07,27.0,Unknown,Home & Kitchen,4.0,221.66,886.64,GPay,1,2025-11,26-35
TX100844,CUST1168,2025-10-05,42.0,Unknown,Clothing,2.0,45.75,91.5,GPay,3,2025-10,36-50
TX100227,CUST1166,2025-03-20,32.0,Other,Books,4.0,21.12,84.48,Debit Card,2,2025-03,26-35
TX100723,CUST1022,2025-07-02,52.0,Unknown,Beauty,1.0,36.0,36.0,Debit Card,4,2025-07,51-65
TX100393,CUST1032,2025-07-08,38.0,Male,Electronics,4.0,584.11,2336.44,Debit Card,2,2025-07,36-50
TX101176,CUST1045,2025-04-19,23.0,Male,Home & Kitchen,4.0,276.15,1104.6,Credit Card,4,2025-04,18-25
TX100242,CUST1144,2026-04-20,46.0,Female,Home & Kitchen,2.0,214.03,428.06,Cash,5,2026-04,36-50
TX101027,CUST1148,2025-04-25,36.0,Female,Electronics,1.0,1117.32,1117.32,Debit Card,5,2025-04,36-50
TX100131,CUST1110,2025-12-02,22.0,Male,Electronics,1.0,1482.47,1482.47,Cash,1,2025-12,18-25
TX100873,CUST1079,2025-10-25,43.0,Female,Electronics,3.0,1246.09,3738.27,Debit Card,5,2025-10,36-50
TX100055,CUST1168,2025-11-30,74.0,Female,Electronics,3.0,573.97,1721.91,Credit Card,3,2025-11,65+
TX100786,CUST1036,2025-06-30,26.0,Other,Books,2.0,25.14,50.28,Debit Card,3,2025-06,26-35
TX100704,CUST1096,2025-06-30,36.0,Other,Books,2.0,18.97,37.94,Debit Card,2,2025-06,36-50
TX100403,CUST1006,2026-01-26,37.0,Male,Home & Kitchen,4.0,138.2,552.8,Cash,2,2026-01,36-50
TX100799,CUST1118,2025-12-18,31.0,Unknown,Unknown,2.0,966.435,1932.87,GPay,3,2025-12,26-35
TX100946,CUST1006,2025-08-16,44.0,Female,Beauty,1.0,115.99,115.99,Cash,5,2025-08,36-50
TX100348,CUST1155,2026-03-13,46.0,Unknown,Clothing,1.0,83.38,83.38,Credit Card,5,2026-03,36-50
TX100257,CUST1173,2025-09-03,74.0,Other,Books,5.0,18.47,92.35,GPay,3,2025-09,65+
TX101125,CUST1118,2025-09-19,73.0,Male,Books,4.0,15.63,62.52,GPay,3,2025-09,65+
TX100291,CUST1126,2026-03-18,18.0,Other,Books,5.0,25.14,125.7,Cash,1,2026-03,18-25
TX100622,CUST1144,2025-11-29,46.0,Female,Unknown,1.0,1076.15,1076.15,Unknown,4,2025-11,36-50
TX100627,CUST1181,2026-03-10,19.0,Other,Home & Kitchen,2.0,271.7,543.4,GPay,5,2026-03,18-25
TX100249,CUST1024,2026-01-05,75.0,Male,Books,5.0,45.35,226.75,GPay,4,2026-01,65+
TX100953,CUST1096,2025-03-26,26.0,Female,Books,4.0,39.57,158.28,Debit Card,3,2025-03,26-35
TX100149,CUST1126,2025-01-20,51.0,Female,Clothing,3.0,16.55,49.65,Credit Card,5,2025-01,51-65
TX101044,CUST1098,2026-03-13,46.0,Other,Home & Kitchen,4.0,376.46,1505.84,GPay,3,2026-03,36-50
TX101183,CUST1021,2025-12-10,45.0,Female,Books,5.0,12.21,61.05,Credit Card,5,2025-12,36-50
TX100983,CUST1121,2026-03-29,25.0,Female,Home & Kitchen,4.0,63.27,253.08,Credit Card,2,2026-03,18-25
TX100093,CUST1105,2025-12-01,36.0,Other,Electronics,1.0,1371.58,1371.58,Unknown,5,2025-12,36-50
TX101195,CUST1164,2025-12-01,46.0,Other,Home & Kitchen,2.0,78.32,156.64,GPay,1,2025-12,36-50
TX100515,CUST1027,2025-01-28,46.0,Male,Beauty,5.0,48.47,242.35,GPay,4,2025-01,36-50
TX100911,CUST1121,2025-12-04,46.0,Female,Beauty,5.0,141.62,708.1,Cash,3,2025-12,36-50
TX101122,CUST1054,2025-09-16,51.0,Male,Books,5.0,22.96,114.8,Credit Card,5,2025-09,51-65
TX100756,CUST1151,2025-06-11,27.0,Male,Books,1.0,29.5,29.5,GPay,4,2025-06,26-35
TX100691,CUST1001,2025-06-11,53.0,Female,Clothing,4.0,79.09,316.36,Debit Card,1,2025-06,51-65
TX100258,CUST1017,2026-05-12,42.0,Male,Clothing,3.0,87.58,262.74,Cash,3,2026-05,36-50
TX100562,CUST1103,2026-01-31,73.0,Female,Books,5.0,6.21,31.05,Debit Card,1,2026-01,65+
TX100640,CUST1119,2025-07-06,51.0,Male,Beauty,5.0,173.59,867.95,Cash,5,2025-07,51-65
TX101109,CUST1026,2025-07-06,44.0,Unknown,Beauty,3.0,178.59,535.77,Cash,1,2025-07,36-50
TX100766,CUST1038,2025-06-19,74.0,Other,Unknown,2.0,455.76,911.52,Credit Card,1,2025-06,65+
TX100129,CUST1017,2026-02-12,31.0,Female,Beauty,4.0,159.35,637.4,Cash,2,2026-02,26-35
TX100147,CUST1183,2025-03-07,54.0,Female,Home & Kitchen,3.0,214.03,642.09,GPay,2,2025-03,51-65
TX100955,CUST1086,2026-01-09,73.0,Male,Books,1.0,46.87,46.87,GPay,4,2026-01,65+
TX100034,CUST1039,2025-03-18,53.0,Other,Clothing,4.0,42.71,170.84,Credit Card,5,2025-03,51-65
TX100725,CUST1010,2025-08-20,60.0,Unknown,Electronics,1.0,218.44,218.44,GPay,5,2025-08,51-65
TX100319,CUST1079,2025-02-28,47.0,Female,Books,4.0,25.14,100.56,Credit Card,2,2025-02,36-50
TX100768,CUST1036,2025-12-03,36.0,Female,Electronics,5.0,922.81,4614.05,GPay,3,2025-12,36-50
TX100957,CUST1084,2025-09-08,39.0,Unknown,Beauty,4.0,66.99,267.96,Debit Card,5,2025-09,36-50
TX100447,CUST1046,2026-02-23,22.0,Female,Beauty,1.0,123.83,123.83,Credit Card,1,2026-02,18-25
TX100076,CUST1140,2025-05-31,37.0,Other,Books,3.0,32.67,98.01,Credit Card,4,2025-05,36-50
TX100345,CUST1124,2025-11-29,72.0,Male,Books,1.0,25.14,25.14,Unknown,4,2025-11,65+
TX100241,CUST1018,2025-07-18,46.0,Male,Books,1.0,48.95,48.95,Credit Card,4,2025-07,36-50
TX100979,CUST1163,2026-04-18,47.0,Other,Clothing,1.0,54.76,54.76,Unknown,2,2026-04,36-50
TX100740,CUST1139,2025-03-27,71.0,Male,Electronics,2.0,1388.72,2777.44,Debit Card,2,2025-03,65+
TX100601,CUST1079,2025-03-27,19.0,Female,Electronics,1.0,818.42,818.42,Credit Card,2,2025-03,18-25
TX100086,CUST1014,2025-10-19,42.0,Other,Beauty,2.0,195.22,390.44,Debit Card,5,2025-10,36-50
TX100240,CUST1085,2025-04-18,66.0,Female,Clothing,5.0,14.78,73.9,Debit Card,1,2025-04,65+
TX100752,CUST1128,2026-03-27,30.0,Male,Clothing,4.0,78.1,312.4,Debit Card,1,2026-03,26-35
TX100061,CUST1075,2026-03-27,57.0,Other,Electronics,4.0,795.46,3181.84,Debit Card,1,2026-03,51-65
TX100015,CUST1054,2026-01-03,46.0,Male,Home & Kitchen,2.0,292.14,584.28,Cash,1,2026-01,36-50
TX100871,CUST1025,2026-05-05,75.0,Other,Clothing,3.0,26.12,78.36,Cash,5,2026-05,65+
TX100744,CUST1072,2025-06-11,67.0,Male,Beauty,5.0,30.15,150.75,Credit Card,5,2025-06,65+
TX100893,CUST1107,2026-02-23,46.0,Male,Clothing,1.0,13.3,13.3,Debit Card,1,2026-02,36-50
TX100524,CUST1014,2025-11-07,35.0,Other,Home & Kitchen,3.0,115.44,346.32,Cash,5,2025-11,26-35
TX100840,CUST1070,2025-08-17,28.0,Female,Electronics,5.0,391.82,1959.1,Debit Card,4,2025-08,26-35
TX100910,CUST1171,2026-01-26,55.0,Female,Clothing,4.0,85.97,343.88,GPay,2,2026-01,51-65
TX100764,CUST1027,2025-12-08,70.0,Female,Electronics,2.0,1403.74,2807.48,GPay,5,2025-12,65+
TX100630,CUST1079,2025-09-12,71.0,Male,Beauty,3.0,149.94,449.82,GPay,5,2025-09,65+
TX101063,CUST1118,2025-03-17,46.0,Female,Books,5.0,35.84,179.2,GPay,2,2025-03,36-50
TX100178,CUST1013,2025-09-17,33.0,Female,Books,4.0,38.54,154.16,Credit Card,5,2025-09,26-35
TX101096,CUST1049,2026-12-03,31.0,Male,Books,2.0,25.14,50.28,Cash,5,2026-12,26-35
TX101153,CUST1109,2026-12-03,26.0,Female,Clothing,1.0,96.21,96.21,Cash,3,2026-12,26-35
TX101017,CUST1196,2025-12-10,19.0,Female,Home & Kitchen,4.0,218.83,875.32,Cash,5,2025-12,18-25
TX100628,CUST1169,2025-10-08,53.0,Male,Books,1.0,25.14,25.14,Credit Card,3,2025-10,51-65
TX100820,CUST1192,2025-10-08,49.0,Male,Home & Kitchen,2.0,346.55,693.1,Debit Card,1,2025-10,36-50
TX100384,CUST1110,2025-08-19,38.0,Male,Home & Kitchen,1.0,143.12,143.12,Debit Card,1,2025-08,36-50
TX100488,CUST1122,2025-12-05,53.0,Female,Beauty,1.0,92.74,92.74,Cash,4,2025-12,51-65
TX100978,CUST1116,2025-08-25,19.0,Other,Home & Kitchen,2.0,214.03,428.06,Cash,1,2025-08,18-25
TX100089,CUST1009,2025-10-21,44.0,Other,Beauty,1.0,143.51,143.51,Unknown,3,2025-10,36-50
TX100144,CUST1008,2026-05-03,33.0,Male,Electronics,4.0,570.91,2283.64,Debit Card,1,2026-05,26-35
TX100098,CUST1084,2026-03-14,55.0,Other,Books,4.0,30.38,121.52,Credit Card,1,2026-03,51-65
TX100823,CUST1140,2026-04-21,28.0,Female,Clothing,1.0,58.14,58.14,Debit Card,4,2026-04,26-35
TX101034,CUST1015,2026-04-21,48.0,Other,Electronics,5.0,1166.81,5834.05,Cash,1,2026-04,36-50
TX100453,CUST1135,2025-10-23,33.0,Male,Books,1.0,46.01,46.01,GPay,5,2025-10,26-35
TX100254,CUST1178,2026-03-17,62.0,Male,Beauty,5.0,106.125,530.62,Debit Card,5,2026-03,51-65
TX100205,CUST1175,2025-07-23,29.0,Other,Home & Kitchen,4.0,335.07,1340.28,Cash,5,2025-07,26-35
TX100467,CUST1100,2026-02-26,22.0,Other,Home & Kitchen,4.0,421.21,1684.84,Cash,1,2026-02,18-25
TX101170,CUST1011,2025-11-03,52.0,Male,Electronics,1.0,379.03,379.03,Credit Card,5,2025-11,51-65
TX100111,CUST1046,2025-11-03,63.0,Male,Clothing,5.0,46.49,232.45,Unknown,3,2025-11,51-65
TX100557,CUST1054,2025-06-25,35.0,Male,Home & Kitchen,5.0,301.37,1506.85,Debit Card,5,2025-06,26-35
TX100191,CUST1143,2025-02-06,42.0,Female,Books,1.0,33.86,33.86,Credit Card,5,2025-02,36-50
TX100486,CUST1091,2025-10-13,46.0,Female,Clothing,2.0,63.64,127.28,Debit Card,2,2025-10,36-50
TX100703,CUST1167,2026-02-11,32.0,Unknown,Books,2.0,25.85,51.7,Unknown,5,2026-02,26-35
TX100465,CUST1164,2025-04-20,42.0,Female,Unknown,1.0,1429.91,1429.91,Credit Card,4,2025-04,36-50
TX100226,CUST1004,2025-03-27,18.0,Unknown,Clothing,2.0,27.35,54.7,Unknown,3,2025-03,18-25
TX100741,CUST1007,2026-01-14,30.0,Male,Clothing,2.0,24.59,49.18,GPay,2,2026-01,26-35
TX100626,CUST1004,2025-01-03,54.0,Male,Beauty,2.0,195.35,390.7,Debit Card,4,2025-01,51-65
TX100991,CUST1061,2025-03-13,71.0,Other,Beauty,5.0,160.67,803.35,Credit Card,3,2025-03,65+
TX100937,CUST1038,2025-04-02,22.0,Male,Clothing,4.0,62.14,248.56,Credit Card,5,2025-04,18-25
TX100970,CUST1016,2025-12-27,73.0,Unknown,Home & Kitchen,1.0,298.04,298.04,GPay,1,2025-12,65+
TX100637,CUST1082,2025-01-30,19.0,Male,Clothing,1.0,51.93,51.93,GPay,1,2025-01,18-25
TX101196,CUST1020,2025-02-25,68.0,Other,Electronics,5.0,1105.95,5529.75,Debit Card,1,2025-02,65+
TX101000,CUST1067,2025-02-25,44.0,Male,Clothing,2.0,62.14,124.28,Cash,5,2025-02,36-50
TX100603,CUST1051,2025-03-06,46.0,Other,Home & Kitchen,3.0,95.31,285.93,Unknown,5,2025-03,36-50
TX100042,CUST1147,2025-07-16,65.0,Female,Unknown,1.0,966.435,966.44,Cash,4,2025-07,51-65
TX100442,CUST1112,2025-02-04,46.0,Female,Beauty,2.0,150.22,300.44,Credit Card,5,2025-02,36-50
TX100818,CUST1171,2025-08-28,59.0,Male,Beauty,5.0,153.4,767.0,Credit Card,1,2025-08,51-65
TX100915,CUST1165,2026-01-30,33.0,Male,Electronics,4.0,1147.29,4589.16,Debit Card,4,2026-01,26-35
TX100351,CUST1162,2025-03-02,63.0,Other,Electronics,3.0,1232.36,3697.08,Unknown,4,2025-03,51-65
TX101163,CUST1031,2025-06-28,23.0,Unknown,Books,2.0,22.48,44.96,GPay,4,2025-06,18-25
TX100357,CUST1173,2025-03-13,38.0,Male,Clothing,1.0,20.15,20.15,Credit Card,4,2025-03,36-50
TX100359,CUST1192,2025-03-13,44.0,Female,Beauty,3.0,198.28,594.84,GPay,3,2025-03,36-50
TX100568,CUST1156,2026-05-16,50.0,Unknown,Home & Kitchen,2.0,428.41,856.82,Cash,5,2026-05,36-50
TX100198,CUST1057,2026-01-25,20.0,Other,Books,3.0,25.14,75.42,GPay,3,2026-01,18-25
TX100542,CUST1037,2025-07-26,54.0,Male,Home & Kitchen,1.0,154.83,154.83,GPay,5,2025-07,51-65
TX100229,CUST1199,2025-11-14,52.0,Male,Beauty,3.0,86.68,260.04,Credit Card,1,2025-11,51-65
TX100791,CUST1046,2025-08-22,46.0,Other,Books,2.0,15.58,31.16,Cash,5,2025-08,36-50
TX100814,CUST1142,2025-04-28,23.0,Female,Electronics,3.0,682.69,2048.07,Debit Card,1,2025-04,18-25
TX100537,CUST1157,2025-06-18,46.0,Male,Beauty,5.0,48.41,242.05,GPay,3,2025-06,36-50
TX100694,CUST1105,2025-04-24,46.0,Male,Books,4.0,25.08,100.32,Cash,4,2025-04,36-50
TX100114,CUST1143,2025-10-12,53.0,Other,Electronics,1.0,1092.77,1092.77,GPay,3,2025-10,51-65
TX100849,CUST1013,2025-10-12,20.0,Male,Electronics,5.0,591.19,2955.95,Cash,1,2025-10,18-25
TX101185,CUST1097,2026-02-24,41.0,Female,Clothing,1.0,13.18,13.18,GPay,5,2026-02,36-50
TX100772,CUST1199,2025-04-01,46.0,Other,Home & Kitchen,3.0,22.32,66.96,GPay,4,2025-04,36-50
TX100745,CUST1183,2026-01-13,32.0,Male,Beauty,2.0,111.49,222.98,Debit Card,2,2026-01,26-35
TX100143,CUST1081,2025-07-28,21.0,Female,Home & Kitchen,3.0,79.52,238.56,Debit Card,2,2025-07,18-25
TX100848,CUST1034,2026-04-09,46.0,Male,Electronics,1.0,996.11,996.11,GPay,5,2026-04,36-50
TX100271,CUST1193,2026-02-03,57.0,Female,Beauty,1.0,181.49,181.49,Cash,4,2026-02,51-65
TX100900,CUST1012,2025-09-19,25.0,Male,Electronics,2.0,606.71,1213.42,GPay,5,2025-09,18-25
TX100830,CUST1086,2025-09-19,46.0,Female,Beauty,1.0,175.62,175.62,Cash,4,2025-09,36-50
TX100698,CUST1013,2025-09-19,27.0,Female,Home & Kitchen,2.0,394.24,788.48,GPay,4,2025-09,26-35
TX100171,CUST1005,2025-09-19,55.0,Male,Electronics,3.0,1161.45,3484.35,Credit Card,1,2025-09,51-65
TX100858,CUST1033,2025-01-02,46.0,Other,Electronics,2.0,1389.5,2779.0,Unknown,2,2025-01,36-50
TX100811,CUST1072,2025-01-31,64.0,Unknown,Beauty,2.0,32.28,64.56,Debit Card,2,2025-01,51-65
TX100590,CUST1056,2025-11-13,33.0,Other,Unknown,1.0,1176.22,1176.22,Debit Card,1,2025-11,26-35
TX100754,CUST1048,2025-07-26,61.0,Male,Books,3.0,43.84,131.52,Credit Card,3,2025-07,51-65
TX101026,CUST1116,2025-08-26,46.0,Unknown,Electronics,1.0,450.98,450.98,GPay,5,2025-08,36-50
TX100681,CUST1020,2025-04-12,65.0,Male,Clothing,5.0,103.01,515.05,Credit Card,2,2025-04,51-65
TX100115,CUST1078,2025-05-18,44.0,Male,Clothing,2.0,60.36,120.72,Cash,4,2025-05,36-50
TX100787,CUST1048,2025-05-18,39.0,Other,Beauty,2.0,73.92,147.84,Credit Card,1,2025-05,36-50
TX101150,CUST1052,2025-05-18,46.0,Female,Books,4.0,47.79,191.16,Debit Card,5,2025-05,36-50
TX100931,CUST1128,2025-05-18,60.0,Other,Clothing,4.0,62.16,248.64,GPay,4,2025-05,51-65
TX100776,CUST1013,2026-01-07,73.0,Other,Unknown,3.0,1492.49,4477.47,Credit Card,1,2026-01,65+
TX101160,CUST1026,2025-04-16,48.0,Other,Electronics,1.0,882.79,882.79,Unknown,5,2025-04,36-50
TX101060,CUST1191,2026-02-02,62.0,Other,Electronics,1.0,633.14,633.14,Debit Card,1,2026-02,51-65
TX100230,CUST1052,2025-02-24,71.0,Female,Beauty,2.0,124.34,248.68,Credit Card,1,2025-02,65+
TX100881,CUST1016,2025-05-10,46.0,Other,Electronics,1.0,874.37,874.37,Credit Card,2,2025-05,36-50
TX100272,CUST1091,2026-05-07,56.0,Other,Books,1.0,34.53,34.53,Cash,1,2026-05,51-65
TX100702,CUST1033,2026-02-17,46.0,Female,Home & Kitchen,2.0,341.39,682.78,Cash,2,2026-02,36-50
TX100476,CUST1161,2025-02-09,46.0,Male,Clothing,3.0,119.31,357.93,GPay,1,2025-02,36-50
TX100819,CUST1082,2026-02-06,20.0,Female,Books,4.0,33.75,135.0,Credit Card,5,2026-02,18-25
TX100762,CUST1019,2025-06-14,31.0,Female,Books,4.0,30.74,122.96,GPay,5,2025-06,26-35
TX100992,CUST1100,2025-05-06,71.0,Unknown,Clothing,1.0,89.53,89.53,Unknown,5,2025-05,65+
TX100215,CUST1122,2026-02-17,75.0,Other,Books,5.0,7.15,35.75,Debit Card,1,2026-02,65+
TX100687,CUST1128,2026-01-31,53.0,Male,Books,3.0,18.66,55.98,Cash,5,2026-01,51-65
TX100097,CUST1192,2025-07-11,46.0,Male,Beauty,5.0,143.12,715.6,GPay,2,2025-07,36-50
TX100595,CUST1087,2025-08-21,49.0,Female,Beauty,2.0,69.9,139.8,Debit Card,2,2025-08,36-50
TX100190,CUST1137,2025-01-04,31.0,Female,Books,1.0,38.61,38.61,Credit Card,3,2025-01,26-35
TX100854,CUST1111,2025-10-13,48.0,Other,Beauty,3.0,162.15,486.45,Cash,5,2025-10,36-50
TX100352,CUST1088,2025-05-27,66.0,Other,Beauty,2.0,161.94,323.88,Debit Card,1,2025-05,65+
TX101007,CUST1077,2026-04-16,62.0,Male,Beauty,1.0,177.85,177.85,Debit Card,1,2026-04,51-65
TX101056,CUST1164,2025-06-15,26.0,Male,Beauty,1.0,112.65,112.65,Cash,1,2025-06,26-35
TX100652,CUST1002,2025-12-02,21.0,Female,Books,4.0,5.54,22.16,Debit Card,1,2025-12,18-25
TX101112,CUST1160,2025-12-02,20.0,Female,Beauty,5.0,157.16,785.8,Credit Card,5,2025-12,18-25
TX100040,CUST1024,2025-12-02,63.0,Other,Books,5.0,11.51,57.55,GPay,4,2025-12,51-65
TX100765,CUST1160,2026-04-28,42.0,Other,Beauty,4.0,25.21,100.84,Cash,5,2026-04,36-50
TX100113,CUST1170,2025-07-14,63.0,Female,Clothing,1.0,62.14,62.14,GPay,4,2025-07,51-65
TX100921,CUST1094,2026-04-30,35.0,Female,Home & Kitchen,2.0,241.34,482.68,Credit Card,5,2026-04,26-35
TX100573,CUST1097,2025-11-07,25.0,Male,Books,2.0,23.82,47.64,Credit Card,5,2025-11,18-25
TX100344,CUST1102,2025-03-01,43.0,Other,Home & Kitchen,4.0,365.02,1460.08,Credit Card,2,2025-03,36-50
TX100009,CUST1059,2025-02-04,35.0,Male,Beauty,4.0,163.04,652.16,Cash,1,2025-02,26-35
TX100432,CUST1196,2025-09-26,50.0,Male,Clothing,1.0,110.54,110.54,Credit Card,3,2025-09,36-50
TX100065,CUST1183,2025-02-13,46.0,Unknown,Home & Kitchen,3.0,310.32,930.96,Debit Card,4,2025-02,36-50
TX100030,CUST1063,2026-01-20,19.0,Female,Home & Kitchen,5.0,320.01,1600.05,Unknown,4,2026-01,18-25
TX100757,CUST1165,2025-06-15,46.0,Unknown,Home & Kitchen,5.0,388.39,1941.95,Credit Card,5,2025-06,36-50
TX101148,CUST1104,2025-07-09,66.0,Male,Beauty,4.0,87.97,351.88,Unknown,5,2025-07,65+
TX100731,CUST1106,2026-04-12,74.0,Female,Books,1.0,31.58,31.58,Credit Card,1,2026-04,65+
TX100644,CUST1137,2026-04-12,48.0,Female,Unknown,1.0,1138.4,1138.4,GPay,3,2026-04,36-50
TX100354,CUST1003,2026-02-28,46.0,Male,Beauty,3.0,178.43,535.29,Debit Card,3,2026-02,36-50
TX100810,CUST1109,2026-04-24,37.0,Male,Home & Kitchen,2.0,214.03,428.06,GPay,4,2026-04,36-50
TX100896,CUST1072,2026-04-12,46.0,Female,Home & Kitchen,1.0,214.03,214.03,Credit Card,4,2026-04,36-50
TX100323,CUST1163,2025-04-15,34.0,Male,Clothing,3.0,61.06,183.18,Credit Card,2,2025-04,26-35
TX100926,CUST1017,2025-04-03,55.0,Female,Beauty,5.0,147.14,735.7,GPay,1,2025-04,51-65
TX100146,CUST1071,2025-05-24,57.0,Female,Beauty,3.0,81.54,244.62,GPay,4,2025-05,51-65
TX100502,CUST1048,2025-03-14,62.0,Female,Electronics,3.0,598.96,1796.88,Cash,4,2025-03,51-65
TX100845,CUST1004,2025-01-19,22.0,Female,Home & Kitchen,3.0,445.17,1335.51,Debit Card,1,2025-01,18-25
TX100290,CUST1070,2025-04-14,63.0,Female,Home & Kitchen,5.0,83.2,416.0,GPay,5,2025-04,51-65
TX100479,CUST1082,2025-11-15,40.0,Other,Electronics,3.0,913.75,2741.25,Credit Card,3,2025-11,36-50
TX101171,CUST1105,2026-02-14,53.0,Male,Beauty,2.0,153.15,306.3,Credit Card,5,2026-02,51-65
TX101174,CUST1118,2025-04-05,75.0,Female,Books,5.0,34.87,174.35,GPay,1,2025-04,65+
TX100829,CUST1029,2025-10-28,56.0,Male,Electronics,4.0,1343.77,5375.08,Debit Card,4,2025-10,51-65
TX100899,CUST1059,2025-12-25,29.0,Female,Clothing,2.0,56.55,113.1,Cash,5,2025-12,26-35
TX100824,CUST1082,2025-08-31,30.0,Male,Electronics,5.0,1338.67,6693.35,Cash,5,2025-08,26-35
TX101090,CUST1058,2025-09-21,25.0,Other,Home & Kitchen,3.0,346.51,1039.53,Debit Card,5,2025-09,18-25
TX101038,CUST1129,2025-10-07,61.0,Other,Electronics,4.0,749.1,2996.4,GPay,5,2025-10,51-65
TX100469,CUST1129,2026-02-24,46.0,Female,Home & Kitchen,5.0,201.35,1006.75,Cash,4,2026-02,36-50
TX100053,CUST1151,2025-06-15,44.0,Other,Home & Kitchen,2.0,426.26,852.52,Debit Card,1,2025-06,36-50
TX100925,CUST1083,2026-02-27,56.0,Unknown,Unknown,5.0,356.54,1782.7,Cash,5,2026-02,51-65
TX100951,CUST1100,2025-05-30,70.0,Other,Home & Kitchen,1.0,233.65,233.65,Credit Card,1,2025-05,65+
TX100611,CUST1121,2025-04-29,65.0,Male,Home & Kitchen,1.0,180.95,180.95,GPay,2,2025-04,51-65
TX100710,CUST1015,2025-08-12,19.0,Female,Books,5.0,31.48,157.4,GPay,3,2025-08,18-25
TX100904,CUST1045,2025-07-25,43.0,Other,Books,3.0,40.58,121.74,GPay,4,2025-07,36-50
TX100062,CUST1136,2025-09-19,70.0,Male,Home & Kitchen,2.0,345.69,691.38,Cash,5,2025-09,65+
TX100327,CUST1080,2025-09-19,33.0,Female,Books,2.0,18.38,36.76,Debit Card,1,2025-09,26-35
TX100798,CUST1147,2026-04-28,70.0,Other,Beauty,4.0,18.19,72.76,Unknown,1,2026-04,65+
TX100025,CUST1138,2026-01-18,46.0,Female,Home & Kitchen,4.0,214.03,856.12,Credit Card,2,2026-01,36-50
TX100365,CUST1119,2025-10-11,32.0,Unknown,Beauty,5.0,133.1,665.5,GPay,2,2025-10,26-35
TX100976,CUST1052,2025-06-06,22.0,Male,Home & Kitchen,2.0,191.05,382.1,Credit Card,5,2025-06,18-25
TX100346,CUST1150,2025-05-05,21.0,Male,Unknown,5.0,966.435,4832.17,Cash,5,2025-05,18-25
TX101011,CUST1129,2025-01-17,36.0,Male,Clothing,1.0,52.98,52.98,Cash,4,2025-01,36-50
TX100795,CUST1134,2025-09-26,63.0,Female,Books,5.0,11.74,58.7,GPay,1,2025-09,51-65
TX100441,CUST1050,2025-12-27,46.0,Female,Clothing,4.0,70.55,282.2,Unknown,1,2025-12,36-50
TX100727,CUST1020,2026-05-15,37.0,Male,Electronics,5.0,907.33,4536.65,Unknown,1,2026-05,36-50
TX100308,CUST1030,2026-02-24,62.0,Female,Home & Kitchen,1.0,338.84,338.84,GPay,2,2026-02,51-65
TX100665,CUST1127,2025-01-13,20.0,Male,Books,1.0,31.17,31.17,GPay,5,2025-01,18-25
TX100673,CUST1083,2026-01-12,41.0,Female,Books,3.0,48.26,144.78,Debit Card,5,2026-01,36-50
TX100224,CUST1085,2025-02-11,52.0,Male,Electronics,1.0,388.46,388.46,Credit Card,1,2025-02,51-65
TX100625,CUST1182,2025-08-09,30.0,Other,Books,1.0,44.57,44.57,Credit Card,5,2025-08,26-35
TX100419,CUST1194,2025-07-20,62.0,Unknown,Home & Kitchen,3.0,214.03,642.09,Debit Card,2,2025-07,51-65
TX100137,CUST1180,2025-07-20,26.0,Female,Electronics,3.0,795.3,2385.9,Cash,4,2025-07,26-35
TX101059,CUST1176,2025-11-24,67.0,Female,Books,5.0,20.3,101.5,GPay,5,2025-11,65+
TX100250,CUST1163,2025-05-07,50.0,Male,Electronics,5.0,1309.53,6547.65,Credit Card,4,2025-05,36-50
TX100943,CUST1127,2025-07-17,64.0,Other,Beauty,3.0,55.49,166.47,Cash,5,2025-07,51-65
TX100986,CUST1092,2025-10-27,24.0,Other,Beauty,1.0,40.78,40.78,Cash,4,2025-10,18-25
TX100521,CUST1082,2025-01-22,46.0,Unknown,Home & Kitchen,3.0,62.49,187.47,GPay,4,2025-01,36-50
